datetime,title,description,url,image_urls,search_key_word
2020-04-01 17:17:03,"Mysterious Maine shipwreck is from before the Revolutionary War, experts discover",A mysterious shipwreck that appeared every 20 years on a Maine beach has been dated to before the Revolutionary War.,https://www.foxnews.com/science/maine-shipwreck-before-revolutionary-war,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/shipwreck-1-1958-Lew-Flagg.jpg,the
2020-04-01 17:15:25,Sanders calls for delaying Wisconsin primary because of coronavirus,Democratic presidential candidate Bernie Sanders is calling on Wisconsin to delay its upcoming primary due to the coronavirus pandemic and allow residents to vote by mail.,https://www.foxnews.com/politics/sanders-calls-for-delaying-wisconsin-primary-because-of-coronavirus,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/933cce2f-e6e3-443b-b83c-26fcf44553d0/ae5743f7-b224-420b-b7ab-21d12965191f/1280x720/match/image.jpg,the
2020-04-01 17:12:43,"Saints great Tom Dempsey 'doing well' after testing positive for coronavirus, daughter says","New Orleans Saints legendary kicker Tom Dempsey is doing well after testing positive for coronavirus, his daughter Ashley said on Facebook on Tuesday.",https://www.foxnews.com/sports/saints-tom-dempsey-doing-well-after-testing-positive-for-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/Tom-Dempsey-Getty-Images.jpg,the
2020-04-01 17:07:53,Biden offers to call Trump at White House to discuss coronavirus response strategy,"Former Vice President Joe Biden is offering to call President Trump to discuss a strategy to combat the coronavirus pandemic rocking the nation, Fox News has learned.",https://www.foxnews.com/politics/biden-offers-to-call-trump-at-white-house-to-discuss-coronavirus-response-strategy,https://static.foxnews.com/foxnews.com/content/uploads/2020/01/Trump-Biden_AP.jpg,the
2020-04-01 17:07:01,J.K. Rowling launches 'Harry Potter At Home' for families housebound by coronavirus,"J.K. Rowling has launched an online initiative, Harry Potter At Home, which features quizzes, games and other activities.",https://www.foxnews.com/entertainment/jk-rowling-launches-harry-potter-at-home-website-housebound-families-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2018/09/jk20rowling20Reuters.jpg,the
2020-04-01 17:03:56,"Disney parks donating 100,000 N95 masks amid coronavirus outbreak","The parks may be closed, but Disney is still staying busy.",https://www.foxnews.com/travel/disney-donating-100000-n95-masks-coronavirus-outbreak,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/Disney-parks.jpg,the
2020-04-01 17:03:47,Pennsylvania man who lost job amid coronavirus pandemic shoots girlfriend before killing self: report,"A Pennsylvania man who recently lost his job amid the global coronavirus pandemic shot his girlfriend Monday before turning the gun on himself, according to reports. ",https://www.foxnews.com/us/pennsylvania-coronavirus-man-injures-girlfriend-fatally-shoots-himself-losing-job,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/Crime-Scene-iStock.jpg,the
2020-04-01 17:03:25,"Rikers Island inmates starting disturbances, demanding cleaning supplies as coronavirus concerns grow, report says",Inmates crammed into New York City’s notorious Rikers Island jail complex reportedly have started disturbances and are mixing shampoo and water to clean down surfaces over concerns that officials aren’t doing enough to prevent a coronavirus outbreak there. ,https://www.foxnews.com/us/coronavirus-concerns-in-nyc-prisons,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/AP20066565598133.jpg,the
2020-04-01 17:01:41,Air Force Academy eases coronavirus quarantine rules after 2 suspected cadet suicides,United States Air Force Academy (USAFA) leaders said Monday that they will relax coronavirus social distancing measures on the Colorado Springs campus following the back-to-back deaths of two cadets in suspected suicides.,https://www.foxnews.com/us/air-force-academy-coronavirus-quarantine-rules-cadet-suicides,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/iStock-Academy-Chapel.jpg,the
2020-04-01 17:00:45,Charlie Kirk: Coronavirus stimulus for college students — do these 3 things to help them and their families now,Congress has passed the largest relief bill in US history and guess who doesn't get any relief? College students and their cash-strapped parents.,https://www.foxnews.com/opinion/coronavirus-college-students-stimulus-charlie-kirk,https://static.foxnews.com/foxnews.com/content/uploads/2020/02/Student-Campus.jpg,the
2020-04-01 16:57:43,Khalil Tate: 5 things to know about the 2020 NFL Draft prospect,Khalil Tate is a quarterback who is looking to make the jump from college to the pros.,https://www.foxnews.com/sports/khalil-tate-5-things-to-know-2020-nfl-draft-prospect,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/GettyImages-Khalil-Tate.jpg,the
2020-04-01 16:57:21,Monitoring for coronavirus: What is an oximeter?,"An oximeter is available in drugstores and online, but do you need one?",https://www.foxnews.com/health/monitoring-for-coronavirus-what-is-an-oximeter,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/5258f7d1-8be9-48ed-9a0a-746d64bc2009/6afe8539-97c4-4dc2-a66d-b435a7413087/1280x720/match/image.jpg,the
2020-04-01 16:54:40,"As usage booms amid coronavirus crisis, Zoom’s R&D presence in China under scrutiny","Zoom Video Communications, which is enjoying a boom in use as people flock to its service amid the coronavirus outbreak, is attracting attention over its R&D presence in China.",https://www.foxnews.com/tech/coronavirus-crisis-zooms-presence-china-under-scrutiny,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/ZoomCoronavirusGetty20.jpg,the
2020-04-01 16:50:40,Country music star John Rich premieres new coronavirus quarantine song 'Stay Home',Country Music superstar John Rich is trying to bring a smile to people's faces amid the global coronavirus pandemic.,https://www.foxnews.com/entertainment/country-music-john-rich-coronavirus-quarantine-song,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/rich.jpg,the
2020-04-01 16:49:29,UN calls coronavirus 'most challenging crisis' since World War Two,"The United Nations on Wednesday called the coronavirus pandemic the ""most challenging crisis"" the world has faced since World War II, and said the deadly virus is ""attacking societies at their core.""",https://www.foxnews.com/world/un-coronavirus-challenging-crisis-since-world-war-two,https://media2.foxnews.com/BrightCove/694940094001/2020/02/04/694940094001_6129596081001_6129591660001-vs.jpg,the
2020-04-01 16:49:20,Former head of Strategic National Stockpile on coronavirus shortages: Many links in supply chain were not prepared,The former Director of the Strategic National Stockpile Greg Burel said on Wednesday that he is concerned about the protective equipment supply shortage amid the coronavirus outbreak.,https://www.foxnews.com/media/former-strategic-national-stockpile-shortages-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/stockpile.jpg,the
2020-04-01 16:41:28,Padma Lakshmi performs 'quarantine soul train' dance in tiny silk dress,Padma Lakshmi danced her way through her 18th day of quarantine amid the coronavirus crisis.,https://www.foxnews.com/entertainment/padma-lakshmi-performs-quarantine-soul-train-tiny-silk-dress,https://static.foxnews.com/foxnews.com/content/uploads/2018/09/gettyimages-1035321164.jpg,the
2020-04-01 16:40:25,Val Kilmer says ex Cher ‘stepped in and stepped up’ during his cancer battle: ‘I prayed immediately’,"When Val Kilmer was diagnosed with throat cancer in 2015, it was Cher who stood by his side.",https://www.foxnews.com/entertainment/val-kilmer-cher-cancer-battle-memoir,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/GettyImages-77135670.jpg,the
2020-04-01 16:36:47,Feds spent $10G on dog urine research 2 days after first US coronavirus death,The spending happened ahead of a $2.2 trillion economic stimulus bill which included several provisions observers said had questionable relevance to combating the coronavirus.,https://www.foxnews.com/politics/10000-dog-urine-research-coronavirus,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/448bc39b-0e2f-4fcc-9bf4-29b295e4efa1/ee947082-e40b-4f90-916c-7b9ab3ba1814/1280x720/match/image.jpg,the
2020-04-01 16:34:58,Connecticut governor sounds warning about national coronavirus stockpile: 'We're on our own',Connecticut’s governor is warning residents that a “horrible month” lies ahead as the national stockpile of equipment to fight the coronavirus outbreak has run empty. ,https://www.foxnews.com/us/connecticut-governor-coronavirus-stockpile-empty,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/AP-Lamont.jpg,the
2020-04-01 16:25:31,Reese Witherspoon announces new online show about coping with the coronavirus pandemic,Reese Witherspoon is joining the slew of celebrities who are trying to help people that may be bored while stuck at home due to the coronavirus pandemic by starting a new online show. ,https://www.foxnews.com/entertainment/reese-witherspoon-online-show-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/reese-witherspoon.jpg,the
2020-04-01 16:23:31,Hawaiian Airlines to offer free island flights to medical workers fighting COVID-19,The friendly skies are getting friendlier.,https://www.foxnews.com/travel/hawaiian-airlines-free-island-flights-medical-workers-covid-19,https://static.foxnews.com/foxnews.com/content/uploads/2020/02/HawaiianAirlinesIstock22.jpg,the
2020-04-01 16:22:06,"Turkmenistan bans use of word 'coronavirus,' threatens jail for anyone wearing a mask: watchdog group","Don't even mention ""coronavirus"" by name in this former Soviet Republic.",https://www.foxnews.com/world/turkmenistan-coronavirus-word-use-banned-masks-arrest-former-soviet-republic,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/GettyImages-Gurbanguly-Berdymukhamedov.jpg,the
2020-04-01 16:17:01,NYC doctor who survived Ebola: People are dying from coronavirus 'because we weren't prepared',"American citizens are dying from coronavirus because the United States was not prepared to handle the pandemic, Columbia Presbyterian Medical Center Dr. Craig Spencer said Wednesday.",https://www.foxnews.com/media/craig-spence-doctor-ebola-virus-people-are-dying-because-we-werent-prepared,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/77434cab-image.jpg,the
2020-04-01 16:15:44,Cell therapy touted as possible coronavirus treatment by Cleveland biotech company,"The coronavirus has killed more than 4,000 people in the United States so far, and the race is on to find a vaccine, along with other treatments, to save the lives of those who are already infected. ",https://www.foxnews.com/health/cell-therapy-coronavirus-treatment-cleveland-biotech-company,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/ca4e6bf9-592b-4b29-9eae-e23a9852b8f9/8fe80997-c3cd-424b-b0e5-213b716f5879/1280x720/match/image.jpg,the
2020-04-01 16:09:56,"KFC giving 1 million pieces of chicken to franchisees, encouraging them to distribute to communities","KFC is aiming to spread some joy during the ongoing coronavirus pandemic — with fried chicken, of course.",https://www.foxnews.com/food-drink/kfc-1-million-pieces-chicken-franchisees-distribute-coronavirus-pandemic,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/KFCBucket2Istock.jpg,the
2020-04-01 16:08:08,FDA commissioner on fast-tracking potential treatments for coronavirus,"Dr. Stephen Hahn, the head of the Food and Drug Administration (FDA), discussed on “America’s Newsroom” on Wednesday what’s being done to accelerate potential therapies and treatments for the novel coronavirus.",https://www.foxnews.com/media/fda-commissioner-on-fast-track-treatment-amid-covid-19-pandemic,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/hahn-.jpg,the
2020-04-01 16:07:29,"MLB to pay veteran players more than $4,000 daily during season stoppage: report","The MLB has agreed to pay veteran players like New York Yankees' Gerrit Cole and Los Angeles Angels' Mike Trout just a little over two percent of their daily salaries for the next 60 days as the league has delayed the start of the season in the wake of the coronavirus pandemic, reports say. ",https://www.foxnews.com/sports/mlb-veterans-pay-suspended-season-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/Gerrit-Cole-Getty-Images.jpg,the
2020-04-01 16:07:05,"Dodgers, Angels stadium workers calling for financial help amid coronavirus pandemic",Stadium workers at Dodger Stadium and Angel Stadium are crying out for help.,https://www.foxnews.com/sports/dodgers-angels-workers-financial-help-amid-coronavirus,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/Angles-Dodgers.jpg,the
2020-04-01 16:03:52,"Coronavirus pandemic forces HHS to allow Apple FaceTime, Zoom, other apps for telehealth services","With the coronavirus pandemic upending everyday life, the Dept. of Health and Human Services has made the extraordinary announcement to allow video chat apps such as Apple's FaceTime and Zoom for medical consultations.",https://www.foxnews.com/tech/coronavirus-pandemic-apple-facetime-zoom-apps-telehealth-services,https://static.foxnews.com/foxnews.com/content/uploads/2019/01/facetime-logo-getty.jpg,the
2020-04-01 16:00:00,Viral images show completely empty London because of coronavirus pandemic,Pictures of a completely empty London have gone viral as the coronavirus pandemic ravages the globe.,https://www.foxnews.com/tech/viral-images-show-completely-empty-london-because-of-coronavirus-pandemic,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/deserted-capita-498926-e1585754915622.jpg,the
2020-04-01 15:58:23,Newt Gingrich: Nation unites against coronavirus – here's how 'all of America' is joining the fight,We are seeing something America has done before. We are mobilizing as a people to win a war.,https://www.foxnews.com/opinion/newt-gingrich-nation-unites-against-coronavirus-heres-how-all-of-america-is-joining-the-fight,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/AP20078631783243.jpg,the
2020-04-01 15:57:14,Coronavirus lockdown: People are buying tons of alcohol,Bottoms up – while we’re all locked down.,https://www.foxnews.com/food-drink/coronavirus-lockdown-people-alcohol-buying,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/18c512c7-1bb4-4591-b5ae-ce991c41def6/9681caab-ca19-40eb-9d81-c8392f94361a/1280x720/match/image.jpg,the
2020-04-01 15:50:47,"Pastor Nick Hall: God calls us to do this, especially in times of crisis","Pastor Nick Hall, founder and Chief Communicator of the PULSE, a student-focused evangelical movement, is calling on Americans to honor their leaders and heed their instructions amid the coronavirus pandemic.",https://www.foxnews.com/media/nick-hall-coronavirus-honor-leaders-authority,https://static.foxnews.com/foxnews.com/content/uploads/2019/08/JesusGYD2.jpg,the
2020-04-01 15:49:34,Sen. John Kennedy: People need stimulus checks fast or they're going to break quarantine and work,"If Americans don't receive their unemployment checks during the height of the coronavirus pandemic, they will break quarantine guidelines and go to work, Louisiana Republican Sen. John Kennedy stated Wednesday.",https://www.foxnews.com/media/sen-john-kennedy-coronavirus-emergency-relief-unemployment-checks-guidelines,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/1b06a745-image.jpg,the
2020-04-01 15:41:00,North Korea getting $900G to fight coronavirus from WHO despite claiming no cases,North Korea is getting hundreds of thousands of dollars from the World Health Organization to prevent an outbreak of coronavirus.,https://www.foxnews.com/world/north-korea-coronavirus-money-world-health-organization-prevention-no-cases,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/northkorea_4.jpg,the
2020-04-01 15:38:49,"Chelsea Handler says she's 'hot' for Andrew Cuomo, wants to be NY governor's 'First Lady'",Chelsea Handler has the hots for New York Gov. Andrew Cuomo and she's not afraid who knows it.,https://www.foxnews.com/entertainment/chelsea-handler-hot-andrew-cuomo-new-york-governor-first-lady,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/handler-cuomo-getty-ap.jpg,the
2020-04-01 15:38:20,Prince Charles speaks out on coronavirus diagnosis: ‘I now find myself on the other side of the illness’,Prince Charles is “on the other side” of his coronavirus diagnosis.,https://www.foxnews.com/entertainment/prince-charles-speaks-out-coronavirus,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/5850a1f7-d04e-4c0a-9262-8fbb47475097/c93f09af-b2c2-4173-a007-9e3884eaf15a/1280x720/match/image.jpg,the
2020-04-01 15:36:05,Unaccompanied minors at border to be returned to home countries as part of coronavirus strategy,"The Trump administration says that almost all migrants encountered at the southern border, including unaccompanied minors, will be returned to their home countries as part of the aggressive effort to curb new coronavirus infections.",https://www.foxnews.com/politics/unaccompanied-minors-border-coronavirus-strategy,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/b18d65e3-78e0-40ea-8699-854847fd81a5/c0c7b442-51e8-4b99-8a55-d4891d059208/1280x720/match/image.jpg,the
2020-04-01 15:31:08,"Biden, pushing for vote by mail, calls Trump’s opposition to Dem proposals ‘ridiculous’",Joe Biden predicts that “there’s going to be a great deal more absentee balloting” or voting by mail.,https://www.foxnews.com/politics/biden-pushing-for-voting-by-mail,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/2924ce95-ee24-49b1-b951-d5bcd13b96e7/3cecc733-b546-4455-b164-413783d39282/1280x720/match/image.jpg,the
2020-04-01 15:30:15,"Military building 250-bed field hospital in Seattle, other makeshift centers expected in Washington","U.S. Army soldiers have been deployed to build a 250-bed, fully functioning field hospital inside a Seattle convention center to relieve the pressure on local hospitals buckling from an influx of coronavirus patients.",https://www.foxnews.com/us/military-field-hospital-seattle-washington,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/centurylink-field-hospital1.jpg,the
2020-04-01 15:26:28,Wimbledon canceled amid coronavirus outbreak,"Wimbledon, one of tennis' most prestigious major tournaments, became the latest sporting event to be canceled amid the coronavirus epidemic on Wednesday.",https://www.foxnews.com/sports/wimbledon-canceled-coronavirus-outbreak,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/wimbledon-REUTERS.jpg,the
2020-04-01 15:26:06,Coronavirus infects dozens of University of Texas spring breakers who chartered plane to Mexico,"More than two dozen students from the University of Texas who chartered a plane to Mexico for spring break are now infected with the novel coronavirus, COVID-19. ",https://www.foxnews.com/health/coronavirus-infects-dozens-of-university-of-texas-spring-breakers-who-charted-plane-to-mexico,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/19202d81-a959-4227-8cb9-eea2793d28b2/8c606f11-2d66-4bbb-b589-21228397a4ed/1280x720/match/image.jpg,the
2020-04-01 15:24:25,Alligators killed at Joe Exotic's zoo reportedly belonged to Michael Jackson,"The popularity of the hit Netflix documentary series “Tiger King: Murder, Mayhem and Madness” has shed new light on its subject, Joseph Maldonado-Passage (better known as Joe Exotic) and his reported connection to late singer Michael Jackson. ",https://www.foxnews.com/entertainment/alligators-joe-exotic-michael-jackson,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/JoeExoticMichaelJackson1.jpg,the
2020-04-01 15:20:25,Ilhan Omar aide pins blame for coronavirus deaths on Trump ‘mismanagement’,"An aide for Democratic Rep. Ilhan Omar blamed President Trump’s “mismanagement” this week for the projected deaths of up to 240,000 Americans due to the outbreak of the novel coronavirus.",https://www.foxnews.com/politics/ilhan-omar-aide-pins-blame-for-coronavirus-deaths-on-trump-mismanagement,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/677d64a5-7362-4483-a50f-ea385eaf9ba2/ba70ff67-2d6d-427c-9469-9880f4f3cccc/1280x720/match/image.jpg,the
2020-04-01 15:19:58,"Kellyanne Conway: White House not talking politics at all, Biden taking 'petty' shots from his 'bunker'",White House Chief Strategist KellyAnne Conway pushed back on former Vice President Joe Biden for criticizing President Trump’s response to the coronavirus outbreak.,https://www.foxnews.com/media/kellyanne-conway-white-house-is-not-talking-politics-joe-biden,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/conway.jpg,the
2020-04-01 15:18:30,DAs blast de Blasio as violent offenders set for release from Rikers despite mayor's promise,New York City prosecutors blasted Mayor Bill de Blasio after he appeared to go back on a vow that domestic violence and sex offenders would not be included among those released from the Rikers Island correctional facility due to the coronavirus pandemic. ,https://www.foxnews.com/politics/das-blast-de-blasio-after-violent-offenders-released-from-rikers-despite-mayors-promise,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/20bd1656-84fc-49c3-b315-f5e1e9e5c55d/7cc7d496-8c84-43bf-afda-edcd1e24b291/1280x720/match/image.jpg,the
2020-04-01 15:15:19,Chinese doctor who first raised the alarm over COVID-19 vanishes,The Wuhan-based doctor who first raised the alarm over the coronavirus outbreak in China has reportedly gone missing. ,https://www.foxnews.com/world/chinese-doctor-critics-who-first-raised-the-alarm-over-covid-19-vanishes,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/37c30486-f3de-4ed7-b566-78d73b0fd814/35ce4561-4889-4a14-9d92-2a9f8698033e/1280x720/match/image.jpg,the
2020-04-01 15:07:45,Difference between coronavirus and seasonal allergies: Your questions answered by an expert,"Over 30 million Americans suffer from seasonal allergies, which may cause dry cough, shortness of breath and abdominal chest pain, which is similar to symptoms reported by COVID-19 patients.  ",https://www.foxnews.com/health/difference-between-coronavirus-seasonal-allergies,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/3a38d778-2853-4160-a722-e989590b6530/91134d15-8940-4769-ab09-2077417b469d/1280x720/match/image.jpg,the
2020-04-01 15:04:11,"Clever disinfecting device to be tested against coronavirus for use on N95 masks, household goods",Bathes them in ozone.,https://www.foxnews.com/auto/disinfecting-device-coronavirus-n95,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/puro1.jpg,the
2020-04-01 15:00:31,"Lara Trump: Virtual campaigning during coronavirus — Trump team reshaping presidential politics, again","We shook up American electoral politics in 2016, and we’re going to overturn expectations once again in response to this pandemic. ",https://www.foxnews.com/opinion/coronavirus-trump-virtual-campaign-lara-trump,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/36bf419a-03d4-4594-8624-fe6ec52ed30f/3651e099-874d-46d4-9acc-bc2487913969/1280x720/match/image.jpg,the
2020-04-01 14:57:48,Instagram influencer who tested positive for coronavirus blasted for fleeing to Hamptons: report,Everything’s better in the Hamptons.,https://www.foxnews.com/lifestyle/coronavirus-instagram-influencer-positive-blasted-report,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/arielle-charnas-getty.jpg,the
2020-04-01 14:49:58,"Meghan Markle, Prince Harry ‘are positive about the future’ in America, royal source says",Meghan Markle and Prince Harry are feeling hopeful about their new life in America.,https://www.foxnews.com/entertainment/meghan-markle-prince-harry-hopeful-future,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/83248b2d-6109-4725-8c51-5e52ee853f5f/38fbec9a-8549-4f81-8110-f7270b9119cc/1280x720/match/image.jpg,the
2020-04-01 14:48:07,Army Corps of Engineers commander updates on effort to help states build overflow coronavirus hospitals,"Lt. Gen. Todd Semonite, the commanding general of the U.S. Army Corps of Engineers, said Wednesday that his teams are helping states quickly build hospitals to ease the overflow of coronavirus patients.",https://www.foxnews.com/media/army-corps-of-engineers-helping-states-quickly-build-overflow-hospitals,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/semonite.jpg,the
2020-04-01 14:46:44,US Soccer appears to change stance on USWNT's 'skill' in briefing,The United States Soccer Federation appeared to change its stance on its language in its court filing about the skill of male and female players.,https://www.foxnews.com/sports/us-soccer-court-filings-uswnt-skill-stance,https://static.foxnews.com/foxnews.com/content/uploads/2019/10/SOC-USWNT-win.jpg,the
2020-04-01 14:41:51,Costco changing membership policy to further control how many people are in the warehouse at one time,Costco is once again temporarily changing its policy in response to the global coronavirus pandemic.,https://www.foxnews.com/food-drink/costco-changing-membership-policy-one-person,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/Costco-2.jpg,the
2020-04-01 14:38:02,Raiders owner Mark Davis hopes Las Vegas gets another chance to host the draft,The coronavirus pandemic forced the NFL to cancel all public events surrounding the draft in Las Vegas and move to a virtual experience for fans and prospects to share later this month.,https://www.foxnews.com/sports/raiders-owner-mark-davis-las-vegas-host-draft,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/mark-davis-Getty-Images.jpg,the
2020-04-01 14:33:38,"MLB players union considers playing games with no fans to start season, Angels pitcher says",Baseball fans could see the return of America’s favorite pastime sooner than they expected after reports emerged Tuesday that the MLB’s players union has discussed playing games without fans.,https://www.foxnews.com/sports/mlb-union-no-fans-angels-andrew-heaney,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/andrew-heaney-Getty-Images.jpg,the
2020-04-01 14:30:03,"'Tiger King' star Carole Baskin denies killing husband Don Lewis, slams Netflix documentary","""Tiger King"" star Carole Baskin is refuting the claims she was behind the death of her former husband, Don Lewis.",https://www.foxnews.com/entertainment/tiger-king-star-carole-baskin-denies-killing-husband-don-lewis-slams-netflix-documentary,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/TigerKing1.jpg,the
2020-04-01 14:23:23,Astros owner Jim Crane believes he's shielded from lawsuits over cheating scandal,"Houston Astros owner Jim Crane claimed in a legal filing Monday that Major League Baseball “exonerated” him in the sign-stealing scandal, protecting him from being sued.",https://www.foxnews.com/sports/astros-owner-jim-crane-shielded-lawsuits-cheating-scandal,https://static.foxnews.com/foxnews.com/content/uploads/2020/02/Jim-Crane.jpg,the
2020-04-01 14:21:28,Conway says Biden should 'offer some support' instead of criticizing Trump over coronavirus response,"Kellyanne Conway said Wednesday that former Vice President Joe Biden should call the White House and “offer some support,” rather than criticizing President Trump’s response to the coronavirus pandemic.",https://www.foxnews.com/politics/kellyanne-conway-says-biden-should-offer-some-support-instead-of-criticizing-trump-over-covid-19-response,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/c56beb36-0803-4558-9113-265bfe03476f/e2caa240-0b86-4197-b228-a1d72f8524d4/1280x720/match/image.jpg,the
2020-04-01 14:21:06,"GOP senator wants coronavirus hearings, probe over WHO role promoting China’s ‘misinformation’",Scott's comments come as the WHO has come under fire for refusing to criticize China or even acknowledge Taiwan.,https://www.foxnews.com/politics/gop-senator-wants-coronavirus-hearings-probe-over-who-role-promoting-chinas-misinformation,https://static.foxnews.com/foxnews.com/content/uploads/2019/04/Rick-Scott-AP.jpg,the
2020-04-01 14:14:51,Man tips delivery drivers with toilet paper and hand sanitizer: 'It’s the least we could do',"Evan Era, a TikTok user who has gone viral for generously tipping delivery drivers with toilet paper during the coronavirus pandemic said on “Fox & Friends First” on Wednesday that “We see how hard they’re working every day so it’s the least we could do to kind of help them out.”",https://www.foxnews.com/media/man-tips-drivers-toilet-paper-sanitizer-coronavirus-pandemic,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/drivers.jpg,the
2020-04-01 14:13:56,"'Tiger King' subjects ‘Doc’ Antle, Jeff Lowe bash filmmakers for making 'salacious,' 'outrageous' documentary","Several of the subjects of the hit Netflix documentary series “Tiger King: Murder, Mayhem and Madness” are speaking out against the filmmakers calling the finished product “salacious” and “outrageous.”",https://www.foxnews.com/entertainment/tiger-king-doc-antle-jeff-lowe-salacious-outrageous-documentary,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/TigerKing2.jpg,the
2020-04-01 14:12:09,"Walmart to take employees' temperatures, add one-way aisles as part of latest coronavirus-prevention protocols","​This week, Walmart announced several additional measures the company plans to take to protect the health and safety of workers and customers, most notably the implementation of temperature checks for employees reporting to work.",https://www.foxnews.com/lifestyle/walmart-take-employees-temperatures-one-way-aisles-coronavirus-prevention-protocols,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/WalmartIRich-GraessleIcon-Sportswire-via-Getty-Images.jpg,the
2020-04-01 14:12:03,"Doctors, nurses fighting coronavirus are having pay and benefits impacted as employers lose revenue","Emergency room doctors and nurses who are putting their personal health at risk to treat coronavirus patients are now finding their pay, compensation and other benefits being cut as the economic impact from the sickness is spreading through the U.S. medical industry. ",https://www.foxnews.com/us/hospital-workers-fighting-coronavirus-pay-benefits-cut,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/Generic-Corona-2.jpg,the
2020-04-01 14:00:27,Florida's DeSantis issues statewide stay-at-home order to curb coronavirus,"Florida Gov. Ron DeSantis, a Republican, issued a statewide stay-at-home order on Wednesday afternoon to curb the rate of infection in his state during the global coronavirus pandemic.",https://www.foxnews.com/us/florida-desantis-coronavirus-statewide-stay-at-home-order-lockdown,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/908725c1-1961-48d4-9cd4-7a9343ec0d8d/2e70d29d-107b-45f5-a404-e5d817dc835a/1280x720/match/image.jpg,the
2020-04-01 14:00:03,Ben Shapiro: Stop pretending coronavirus politics are the new normal — here's why,The question isn't whether government has power. Government is power. The question is how and when to apply that power.,https://www.foxnews.com/opinion/coronavirus-politics-new-normal-ben-shapiro,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/839822ba-1006-421f-b5b3-bfaa2361d88b/868e5505-dacf-45d0-af2d-251e183f285a/1280x720/match/image.jpg,the
2020-04-01 13:58:50,Coronavirus and cruises: Coast Guard warns that ships must prepare to care for sick for 'indefinite period',The Coast Guard has issued a new directive.,https://www.foxnews.com/travel/coronavirus-cruises-coast-guard-warns-ships-must-prepare,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/ZaandamAP-PhotoArnulfo-Franco.jpg,the
